time,gFx,gFy,gFz,TgF
2.579586,0.0586,0.0691,1.0083,1.012
2.579907,0.0875,0.0552,0.9179,0.924
2.582511,0.0811,0.0266,0.8785,0.883
2.583745,0.0906,0.0423,0.8429,0.849
2.587235,0.0640,0.0733,0.8702,0.876
2.587745,0.1131,0.0366,0.9675,0.975
2.605324,0.0958,0.0337,1.0012,1.006
2.605984,0.0752,0.0425,1.0190,1.023
2.606293,0.0823,0.0523,0.9709,0.976
2.606534,0.0391,0.0704,0.9049,0.908
2.606792,0.0591,0.0491,0.9176,0.921
2.607051,0.1070,0.0403,0.9709,0.978
2.607471,0.0801,0.0452,0.9411,0.946
2.607709,0.0877,0.0572,0.9376,0.943
2.607971,0.0743,0.0855,0.9367,0.943
2.608204,0.0503,0.0442,0.9452,0.948
2.609478,0.0838,0.0227,0.9455,0.949
2.612576,0.1180,0.0039,0.9303,0.938
2.613958,0.0992,0.0782,0.9455,0.954
2.616046,0.0669,0.0647,0.9855,0.990
2.618211,0.0948,0.0513,0.9748,0.981
2.619548,0.1300,0.0340,0.8773,0.888
2.622023,0.1302,0.0369,0.9147,0.925
2.623765,0.0142,0.0684,0.9567,0.959
2.626741,0.0347,0.0726,0.9384,0.942
2.627172,0.0858,0.0376,0.9130,0.918
2.630039,0.1019,0.0178,0.9958,1.001
2.632039,0.1026,0.0452,0.9882,0.995
2.633973,0.0535,0.1053,1.0065,1.013
2.637086,0.0467,0.0493,0.9806,0.983
2.639043,0.0784,0.0347,0.9113,0.915
2.640310,0.1297,0.0269,0.8495,0.860
2.643653,0.0809,0.0569,0.9587,0.964
2.644426,0.0855,0.0623,0.9933,0.999
2.646176,0.0640,0.0850,0.9528,0.959
2.647693,0.0721,0.0203,0.8873,0.890
2.651141,0.1224,0.0413,0.9149,0.924
2.651920,0.0794,0.0503,0.9526,0.957
2.655006,0.0432,0.0750,0.9872,0.991
2.657565,0.0726,0.0520,0.9113,0.916
2.658444,0.0706,0.0379,0.9127,0.916
2.661556,0.0965,0.0340,0.9398,0.945
2.662091,0.0855,0.0630,1.0288,1.034
2.664854,0.0293,0.0965,0.9941,0.999
2.667277,0.0457,0.0708,0.9161,0.920
2.667835,0.0965,0.0110,0.8060,0.812
2.675701,0.0941,0.0366,0.9179,0.923
2.680235,0.0906,0.0406,0.9868,0.992
2.680915,0.0645,0.0755,1.0564,1.061
2.681302,0.1258,0.0674,0.9574,0.968
2.681683,0.0665,0.0359,0.8707,0.874
2.682019,0.0850,0.0393,0.8783,0.883
2.682391,0.1082,0.0699,0.9699,0.978
2.684385,0.0369,0.0660,0.9907,0.994
2.707119,0.0447,0.0645,0.9552,0.958
2.707925,0.1192,0.0210,0.8929,0.901
2.708241,0.1055,0.0220,0.9320,0.938
2.708600,0.0269,0.0630,0.9885,0.991
2.708901,0.0166,0.0777,1.0002,1.003
2.709154,0.0750,0.0520,0.9269,0.931
2.709396,0.0987,0.0408,0.8959,0.902
2.709650,0.0779,0.0362,0.9264,0.930
2.709921,0.1124,0.0794,0.9489,0.959
2.710178,0.0706,0.0618,0.9396,0.944
2.710450,0.1168,0.0579,0.9569,0.966
2.710690,0.1182,0.0303,0.9496,0.957
2.710924,0.0406,0.0430,0.9523,0.954
2.712509,0.1073,0.0665,0.9653,0.973
2.713962,0.0533,0.0579,0.9667,0.970
2.715979,0.0884,0.0481,0.9860,0.991
2.718483,0.0853,0.0374,0.9186,0.923
2.720395,0.0511,0.0745,0.9042,0.909
2.721476,0.0980,0.0296,0.9032,0.909
2.723340,0.0589,0.0657,0.9618,0.966
2.725547,0.1092,0.0342,0.9694,0.976
2.727915,0.1314,0.0498,0.9699,0.980
2.730500,0.0381,0.0618,0.9992,1.002
2.731805,0.0919,0.0572,0.9296,0.936
2.734880,0.0975,0.0537,0.9069,0.914
2.737476,0.0777,0.0430,0.9108,0.915
2.738235,0.0914,0.0454,0.9208,0.926
2.739859,0.0887,0.0577,0.8917,0.898
2.743487,0.1058,0.0557,0.8856,0.894
2.743958,0.0887,0.0503,0.9792,0.984
2.746436,0.0823,0.0569,0.9987,1.004
2.748550,0.0828,0.0711,0.9482,0.954
2.751492,0.0833,0.0408,0.9648,0.969
2.754304,0.0643,0.0457,0.9508,0.954
2.755069,0.0816,0.0403,0.9198,0.924
2.756327,0.0711,0.0591,0.9069,0.912
2.758636,0.0958,0.0559,0.9281,0.935
2.760321,0.0669,0.0779,0.9318,0.937
2.762377,0.0682,0.0545,0.9511,0.955
2.764394,0.1043,0.0325,0.9565,0.963
2.766968,0.0501,0.0616,0.9391,0.942
2.768800,0.0643,0.0515,0.9572,0.961
2.775045,0.1146,0.0340,0.9567,0.964
2.775718,0.0716,0.0596,0.9320,0.937
2.776001,0.0574,0.0547,0.9369,0.940
2.776262,0.0721,0.0469,0.9296,0.934
2.778362,0.1151,0.0647,0.9455,0.955
2.779844,0.0205,0.0513,0.9714,0.973
2.783358,0.0232,0.0525,0.9460,0.948
2.784904,0.1290,0.0491,0.8724,0.883
2.795327,0.0559,0.0464,0.9508,0.954
2.796143,0.1065,0.0291,1.0002,1.006
2.796527,0.0840,0.0633,0.9784,0.984
2.796841,0.0806,0.0332,0.9174,0.922
2.797136,0.0650,0.0662,0.8927,0.898
2.797404,0.0601,0.0491,0.9100,0.913
2.798075,0.0848,0.0567,0.9848,0.990
2.800721,0.0792,0.0537,0.9809,0.986
2.803599,0.0613,0.0425,0.8966,0.900
2.804380,0.0755,0.0520,0.8829,0.888
2.807337,0.0760,0.0195,0.9144,0.918
2.807860,0.0349,0.0665,0.9880,0.991
2.810373,0.0923,0.0777,0.9904,0.998
2.812660,0.0928,0.0618,0.9721,0.978
2.814815,0.0694,0.0606,0.9350,0.939
2.816804,0.0804,0.0442,0.8986,0.903
2.819170,0.0899,0.0347,0.8964,0.902
2.823971,0.1256,0.0398,0.9271,0.936
2.824937,0.0762,0.0579,0.9875,0.992
2.825295,0.0882,0.0601,0.9973,1.003
2.828887,0.0735,0.0645,0.9408,0.946
2.829266,0.0567,0.0581,0.9179,0.921
2.830348,0.0479,0.0669,0.9337,0.937
2.833675,0.0723,0.0496,0.9491,0.953
2.834156,0.0660,0.0469,0.9052,0.909
2.837465,0.1366,0.0249,0.9020,0.913
2.838290,0.1520,0.0342,0.9176,0.931
2.842277,0.0733,0.0723,1.0131,1.018
2.842770,0.0454,0.0682,0.9973,1.001
2.845323,0.0735,0.0711,0.9697,0.975
2.846724,0.0867,0.0381,0.9464,0.951
2.849013,0.0633,0.0799,0.9096,0.915
2.850286,0.0354,0.0518,0.8942,0.896
2.853689,0.0828,0.0462,0.9071,0.912
2.854531,0.1180,0.0220,0.8685,0.877
2.859168,0.0630,0.0493,0.9396,0.943
2.859670,0.0826,0.0667,0.9748,0.981
2.860787,0.1068,0.0535,0.9787,0.986
2.863099,0.0682,0.0660,0.9912,0.996
2.865367,0.0608,0.0572,0.9828,0.986
2.866739,0.1036,0.0442,0.9709,0.977
2.869837,0.0811,0.0472,0.9462,0.951
2.871924,0.0789,0.0601,0.9110,0.916
2.872812,0.1048,0.0657,0.9174,0.926
2.875117,0.0767,0.0730,0.9137,0.920
2.876914,0.1014,0.0447,0.9369,0.943
2.878653,0.1217,0.0259,0.9430,0.951
2.881331,0.0696,0.0440,0.9137,0.917
2.883822,0.0872,0.0591,0.9259,0.932
2.885122,0.1085,0.0464,1.0070,1.014
2.891540,0.0848,0.0569,1.0153,1.020
2.892387,0.0508,0.0398,0.9489,0.951
2.892812,0.1046,0.0393,0.8534,0.861
2.893150,0.1178,0.0332,0.8683,0.877
2.894935,0.0200,0.0708,0.9863,0.989
2.897413,0.0550,0.0711,0.9948,0.999
2.898954,0.1063,0.0506,0.9269,0.934
2.900337,0.0784,0.0288,0.8815,0.885
2.916776,0.0999,0.0674,0.8927,0.901
2.917395,0.0682,0.0564,1.0004,1.004
2.917676,0.0608,0.0508,1.0070,1.010
2.917932,0.0850,0.0366,0.9269,0.932
2.918157,0.0733,0.0493,0.8983,0.903
2.918415,0.0909,0.0425,0.9213,0.927
2.918656,0.0897,0.0828,0.9802,0.988
2.918896,0.0997,0.0635,0.9811,0.988
2.919133,0.0674,0.0401,0.9484,0.952
2.926171,0.0843,0.0186,0.9044,0.909
2.927003,0.0755,0.0481,0.8890,0.894
2.927311,0.0388,0.0677,0.9489,0.952
2.927551,0.0210,0.0665,0.9704,0.973
2.929569,0.0955,0.0447,0.9369,0.943
2.931476,0.0994,0.0401,0.9086,0.915
2.933284,0.0535,0.0486,1.0007,1.003
2.935371,0.0425,0.0555,1.0014,1.004
2.937588,0.0696,0.0611,0.9235,0.928
2.939215,0.1244,0.0435,0.9115,0.921
2.940746,0.0828,0.0423,0.9176,0.922
2.943896,0.0305,0.0572,0.9152,0.917
2.944380,0.1046,0.0640,0.9230,0.931
2.947303,0.0501,0.0608,0.9767,0.980
2.948726,0.0767,0.0503,0.9699,0.974
2.951043,0.1014,0.0220,0.9000,0.906
2.954640,0.0953,0.0564,0.9811,0.987
2.955517,0.0799,0.0396,1.0112,1.015
2.958054,0.0474,0.0816,0.9907,0.995
2.958519,0.0823,0.0533,0.9171,0.922
2.962123,0.0914,0.0520,0.9181,0.924
2.962623,0.0774,0.0408,0.9482,0.952
2.964376,0.0623,0.0518,0.9289,0.932
2.967001,0.0755,0.0708,0.9235,0.929
2.970396,0.0616,0.0550,0.9403,0.944
2.971231,0.0997,0.0384,0.9223,0.928
2.975863,0.0899,0.0618,0.8964,0.903
2.976347,0.0904,0.0459,0.9323,0.938
2.976783,0.1070,0.0489,1.0178,1.025
2.980193,0.0428,0.0743,0.9865,0.990
2.982780,0.0843,0.0401,0.9235,0.928
2.983244,0.0520,0.0371,0.8761,0.878
2.984871,0.1129,0.0621,0.8675,0.877
2.991528,0.0559,0.0635,0.9777,0.981
2.992354,0.0134,0.0718,1.0041,1.007
2.992830,0.1239,0.0330,0.9220,0.931
2.993176,0.0770,0.0464,0.9467,0.951
2.995416,0.0963,0.0618,0.9569,0.964
2.996784,0.0650,0.0814,0.9728,0.978
3.000048,0.0579,0.0410,0.9318,0.934
3.000563,0.1588,0.0210,0.8700,0.885
3.017172,0.1187,0.0286,0.9281,0.936
3.017885,0.0591,0.0611,1.0290,1.033
3.018190,0.0562,0.0684,0.9665,0.971
3.018449,0.0559,0.0733,0.9594,0.964
3.018715,0.0743,0.0530,0.9545,0.959
3.018961,0.0897,0.0674,0.9447,0.951
3.019203,0.0672,0.0271,0.9149,0.918
3.019457,0.0801,0.0459,0.9076,0.912
3.019758,0.1153,0.0220,0.9061,0.914
3.020033,0.1204,0.0520,0.9692,0.978
3.022231,0.1016,0.0752,0.9877,0.996
3.024139,0.0222,0.0730,0.9975,1.000
3.026282,0.0948,0.0506,0.8722,0.879
3.028923,0.1092,0.0220,0.8485,0.856
3.031876,0.0848,0.0296,0.9271,0.931
3.032974,0.1273,0.0586,1.0491,1.058
3.035242,0.0603,0.0569,0.9736,0.977
3.036838,0.0804,0.0608,0.9120,0.918
3.039791,0.0733,0.0506,0.8851,0.890
3.041465,0.0235,0.0760,0.9262,0.930
3.044559,0.0359,0.0530,0.9350,0.937
3.045072,0.0882,0.0457,0.9638,0.969
3.048010,0.0965,0.0374,0.9435,0.949
3.048544,0.0965,0.0586,0.9213,0.928
3.051882,0.0789,0.0408,0.9506,0.955
3.052352,0.0476,0.0599,0.9442,0.947
3.055176,0.0630,0.0699,0.9037,0.909
3.057397,0.0669,0.0625,0.9352,0.940
3.059387,0.0828,0.0450,0.9679,0.973
3.061273,0.0870,0.0239,0.9208,0.925
3.063282,0.1053,0.0716,0.9723,0.981
3.065019,0.0921,0.0718,0.9826,0.990
3.067036,0.0594,0.0650,0.9628,0.967
3.074684,0.0640,0.0264,0.8712,0.874
3.075582,0.0960,0.0352,0.8734,0.879
3.075925,0.0660,0.0621,0.9604,0.965
3.076287,0.0804,0.0679,1.0061,1.012
3.076792,0.0528,0.0826,0.8810,0.886
3.079540,0.0689,0.0393,0.8634,0.867
3.080322,0.1178,0.0115,0.9005,0.908
3.082987,0.0569,0.0721,0.9638,0.968
3.096179,0.0452,0.0577,0.9980,1.001
3.096899,0.0503,0.0711,1.0197,1.023
3.097219,0.1014,0.0511,0.9196,0.927
3.097490,0.1116,0.0474,0.8859,0.894
3.097729,0.0379,0.0344,0.9648,0.966
3.098001,0.1239,0.0489,0.9477,0.957
3.098261,0.0897,0.0816,0.8951,0.903
3.098531,0.0672,0.0652,0.8944,0.899
3.100745,0.1273,0.0430,0.9333,0.943
3.103848,0.0711,0.0523,0.9982,1.002
3.104867,0.0843,0.0594,0.9980,1.003
3.107607,0.0650,0.0625,0.9545,0.959
3.109065,0.0897,0.0322,0.8920,0.897
3.111387,0.1253,0.0464,0.9086,0.918
3.112932,0.1170,0.0410,0.9479,0.956
3.115764,0.0916,0.0740,1.0310,1.038
3.116618,0.0594,0.0523,0.9552,0.959
3.123573,0.0657,0.0601,0.9164,0.921
3.124527,0.0806,0.0344,0.9030,0.907
3.124925,0.0542,0.0694,0.9565,0.961
3.125225,0.0462,0.0691,1.0124,1.016
3.127792,0.1043,0.0537,0.9821,0.989
3.129089,0.0987,0.0112,0.8585,0.864
3.132736,0.0826,0.0564,0.8973,0.903
3.133280,0.0738,0.0415,0.9868,0.990
3.136041,0.0806,0.0901,1.0442,1.051
3.138538,0.0621,0.0562,0.9572,0.961
3.139386,0.1041,0.0584,0.9479,0.955
3.141394,0.0625,0.0525,0.8946,0.898
3.143569,0.0682,0.0369,0.8929,0.896
3.146197,0.0410,0.0559,0.9496,0.952
3.147837,0.0777,0.0342,0.9672,0.971
3.148679,0.1107,0.0672,0.9499,0.959
3.152967,0.0770,0.0557,0.9508,0.956
3.153450,0.0738,0.0435,0.9589,0.963
3.158504,0.0735,0.0684,0.9513,0.957
3.159039,0.1075,0.0410,0.9675,0.974
3.159329,0.0660,0.0603,0.9521,0.956
3.161674,0.0679,0.0657,0.9323,0.937
3.164272,0.1180,0.0420,0.8937,0.902
3.164843,0.0843,0.0520,0.9120,0.917
3.167761,0.0596,0.0357,0.9491,0.952
3.174577,0.0836,0.0689,1.0107,1.016
3.175423,0.0630,0.0450,0.9706,0.974
3.175756,0.0486,0.0691,0.9115,0.915
3.176075,0.0921,0.0423,0.8753,0.881
3.177962,0.0616,0.0418,0.9425,0.945
3.179279,0.1116,0.0391,1.0073,1.014
3.182424,0.1011,0.0574,0.9912,0.998
3.184797,0.0322,0.0569,0.9533,0.956
3.185262,0.0943,0.0396,0.8568,0.863
3.199958,0.0755,0.0493,0.8634,0.868
3.200689,0.0699,0.0525,0.9846,0.988
3.200939,0.0801,0.0430,0.9760,0.980
3.201180,0.0985,0.0640,0.9460,0.953
3.201422,0.1124,0.0413,0.9403,0.948
3.201625,0.0855,0.0415,0.9342,0.939
3.201876,0.0728,0.0687,0.9853,0.990
3.202101,0.0628,0.0899,1.0283,1.034
3.202739,0.0428,0.0410,0.9440,0.946
3.204883,0.1053,0.0327,0.8451,0.852
3.207773,0.0997,0.0186,0.9398,0.945
3.209893,0.0718,0.0704,0.9848,0.990
3.211700,0.0303,0.0694,1.0217,1.024
3.213299,0.1075,0.0408,0.9965,1.003
3.215338,0.0919,0.0305,0.9311,0.936
3.217314,0.0547,0.0672,0.8795,0.884
3.219367,0.1109,0.0745,0.9139,0.924
3.221501,0.1287,0.0552,0.9103,0.921
3.223522,0.0503,0.0403,0.9804,0.983
3.225418,0.1698,0.0359,0.9760,0.991
3.228735,0.0391,0.0735,0.9113,0.915
3.229173,0.0349,0.0892,0.9491,0.954
3.231189,0.0708,0.0540,0.9890,0.993
3.234404,0.0352,0.0293,0.9179,0.919
3.236664,0.0963,0.0252,0.9054,0.911
3.237445,0.0728,0.0420,0.9213,0.925
3.240662,0.1058,0.0728,0.9391,0.948
3.243240,0.0796,0.0386,0.9968,1.001
3.243717,0.0843,0.0655,1.0166,1.022
3.245559,0.0652,0.0464,0.9482,0.952
3.247698,0.0853,0.0555,0.9039,0.910
3.250468,0.0603,0.0559,0.8839,0.888
3.251265,0.1070,0.0515,0.9496,0.957
3.253687,0.0845,0.0496,0.9938,0.999
3.257035,0.1297,0.0464,0.9257,0.936
3.257599,0.1004,0.0430,0.9394,0.946
3.260265,0.0657,0.0875,0.9824,0.988
3.262098,0.0767,0.0760,0.9071,0.914
3.263426,0.0562,0.0594,0.9147,0.918
3.265360,0.0836,0.0291,0.9042,0.908
3.267740,0.1126,0.0198,0.9218,0.929
3.270276,0.1007,0.0398,0.9853,0.991
3.271783,0.0662,0.0740,1.0427,1.047
3.273415,0.0533,0.0596,0.9772,0.980
3.275469,0.1202,0.0513,0.8956,0.905
3.279023,0.0855,0.0352,0.8973,0.902
3.279477,0.0508,0.0386,0.9438,0.946
3.282340,0.1136,0.0503,0.9477,0.956
3.284739,0.1087,0.0496,0.9626,0.970
3.291149,0.1116,0.0589,0.9562,0.965
3.291995,0.0770,0.0665,0.9462,0.952
3.292343,0.0579,0.0679,0.9709,0.975
3.292772,0.0371,0.0581,0.9623,0.965
3.293346,0.0613,0.0489,0.9047,0.908
3.296705,0.1156,0.0413,0.9257,0.934
3.297124,0.1182,0.0274,0.9279,0.936
3.299977,0.1094,0.0611,0.9252,0.934
3.312927,0.0542,0.0518,0.9833,0.986
3.313463,0.0963,0.0513,1.0097,1.016
3.313693,0.0503,0.0630,0.9985,1.002
3.313920,0.0606,0.0586,0.9626,0.966
3.314114,0.0740,0.0630,0.9032,0.908
3.314319,0.0752,0.0406,0.9008,0.905
3.314523,0.0963,0.0452,0.9274,0.933
3.314724,0.1204,0.0230,0.9787,0.986
3.317768,0.0921,0.0413,0.9753,0.980
3.320843,0.0836,0.0701,0.9474,0.954
3.321491,0.0792,0.0901,0.9518,0.959
3.323766,0.0533,0.0440,0.9684,0.971
3.326460,0.0415,0.0518,0.9408,0.943
3.327135,0.1356,0.0525,0.9389,0.950
3.329941,0.0921,0.0308,0.9635,0.968
3.330848,0.0894,0.0464,0.9496,0.955
3.333616,0.1219,0.0428,0.9166,0.926
3.336276,0.0704,0.0601,1.0207,1.025
3.337059,0.0059,0.0726,1.0031,1.006
3.339286,0.0366,0.0743,0.9567,0.960
3.342288,0.0396,0.0535,0.8927,0.895
3.346419,0.1178,0.0308,0.8849,0.893
3.346860,0.1314,0.0423,0.9056,0.916
3.347170,0.1087,0.0476,1.0141,1.021
3.350119,0.0882,0.0545,1.0222,1.027
3.352256,0.0652,0.0486,0.9677,0.971
3.352819,0.0862,0.0557,0.8903,0.896
3.355927,0.0359,0.0611,0.9157,0.918
3.356890,0.0728,0.0581,1.0263,1.031
3.360570,0.0941,0.0388,1.0552,1.060
3.362688,0.0718,0.0428,0.9645,0.968
3.363099,0.1253,0.0586,0.8324,0.844
3.366353,0.1229,0.0484,0.8614,0.871
3.369491,0.0638,0.0457,1.0083,1.011
3.370212,0.1065,0.0523,1.0148,1.022
3.374165,0.0584,0.0706,0.9643,0.969
3.374612,0.0454,0.0638,0.9169,0.920
3.375558,0.0836,0.0420,0.8707,0.876
3.378276,0.0919,0.0235,0.8998,0.905
3.380335,0.0970,0.0242,0.9418,0.947
3.381213,0.0858,0.0511,1.0109,1.016
3.385027,0.0980,0.0836,0.9975,1.006
3.385485,0.0970,0.0559,0.9240,0.931
3.392838,0.0752,0.0533,0.9489,0.953
3.393683,0.0767,0.0665,0.9841,0.989
3.394031,0.0555,0.0777,0.9611,0.966
3.394341,0.0748,0.0374,0.9511,0.955
3.397194,0.1180,0.0188,0.9389,0.946
3.397668,0.1031,0.0420,0.9293,0.936
3.400686,0.1151,0.0621,0.9721,0.981
3.421014,0.0540,0.0789,1.0095,1.014
3.422051,0.0792,0.0523,0.9518,0.957
3.422372,0.0701,0.0386,0.8771,0.881
3.422684,0.0635,0.0496,0.8922,0.896
3.422992,0.0853,0.0300,0.9584,0.963
3.423264,0.0977,0.0730,1.0205,1.028
3.423541,0.1234,0.0672,0.9933,1.003
3.423848,0.0806,0.0445,0.9413,0.946
3.424144,0.0750,0.0435,0.9086,0.913
3.424416,0.0931,0.0628,0.9037,0.911
3.424878,0.0936,0.0601,0.9728,0.979
3.425164,0.0557,0.0559,1.0300,1.033
3.425434,0.1016,0.0599,0.9181,0.926
3.429299,0.1007,0.0403,0.8844,0.891
3.429758,0.0884,0.0313,0.9164,0.921
3.432687,0.0928,0.0511,0.9963,1.002
3.433178,0.0293,0.0645,1.0686,1.071
3.436261,0.0528,0.0625,1.0417,1.045
3.437978,0.0794,0.0579,0.9081,0.913
3.440622,0.0816,0.0667,0.8719,0.878
3.441847,0.0567,0.0366,0.8827,0.885
3.444203,0.0628,0.0340,0.9479,0.951
3.445391,0.1090,0.0472,0.9176,0.925
3.448140,0.1048,0.0599,0.9345,0.942
3.452313,0.1043,0.0322,1.0217,1.028
3.453161,0.0645,0.0618,0.9960,1.000
3.453447,0.0997,0.0450,0.9298,0.936
3.456269,0.0889,0.0638,0.9118,0.918
3.457911,0.0322,0.0445,0.9555,0.957
3.459170,0.0833,0.0481,0.9811,0.986
3.462904,0.0755,0.0486,0.9482,0.952
3.463384,0.1200,0.0540,0.9389,0.948
3.466451,0.0672,0.0694,0.9679,0.973
3.469887,0.0533,0.0518,0.9381,0.941
3.472725,0.0745,0.0447,0.9354,0.939
3.473214,0.0831,0.0371,0.9452,0.950
3.473912,0.1109,0.0364,0.9538,0.961
3.476783,0.1077,0.0452,0.9704,0.977
3.477363,0.0320,0.0581,0.9638,0.966
3.480567,0.1446,0.0486,0.9806,0.992
3.482842,0.0662,0.0269,0.9606,0.963
3.490466,0.0599,0.0684,0.9731,0.977
3.491287,0.0757,0.0645,1.0158,1.021
3.491634,0.0784,0.0393,0.9286,0.933
3.491940,0.0921,0.0430,0.8793,0.885
3.492213,0.0921,0.0447,0.9579,0.963
3.494843,0.0750,0.0623,1.0161,1.021
3.495283,0.1094,0.0699,0.9963,1.005
3.499340,0.0633,0.0359,0.9335,0.936
3.499850,0.1351,0.0320,0.9039,0.915
3.522457,0.1085,0.0621,0.9284,0.937
3.523275,0.0342,0.0601,0.9868,0.989
3.523612,0.1053,0.0476,0.9716,0.978
3.523911,0.0481,0.0584,0.9384,0.941
3.524203,0.0613,0.0403,0.9491,0.952
3.524543,0.1371,0.0528,0.9865,0.997
3.524846,0.0120,0.0894,1.0170,1.021
3.525122,0.1053,0.0523,1.0007,1.008
3.525426,0.1094,0.0476,0.9411,0.949
3.525726,0.1016,0.0357,0.8866,0.893
3.525988,0.0772,0.0513,0.9179,0.923
3.526272,0.0533,0.0699,0.9587,0.963
3.526549,0.1214,0.0545,0.9694,0.978
3.529068,0.0836,0.0557,0.9667,0.972
3.529467,0.1011,0.0388,0.9933,0.999
3.533512,0.0696,0.0506,0.9491,0.953
3.533980,0.0667,0.0633,0.9335,0.938
3.537287,0.0848,0.0428,0.9706,0.975
3.538089,0.0904,0.0523,0.9819,0.987
3.541801,0.1031,0.0518,0.9872,0.994
3.544395,0.0386,0.0577,0.9721,0.975
3.544881,0.0728,0.0528,0.9416,0.946
3.545831,0.0628,0.0584,0.9403,0.944
3.549174,0.0508,0.0464,0.9577,0.960
3.550511,0.1290,0.0503,0.9406,0.951
3.554834,0.1317,0.0352,0.9721,0.982
3.555706,0.0662,0.0493,1.0007,1.004
3.556073,0.1107,0.0506,0.9130,0.921
3.559483,0.1036,0.0633,0.9110,0.919
3.559993,0.0572,0.0640,0.9645,0.968
3.563724,0.0613,0.0428,0.9103,0.913
3.564605,0.1300,0.0430,0.9653,0.975
3.566830,0.1283,0.0511,1.0192,1.029
3.572004,0.0647,0.0623,1.0486,1.052
3.572969,0.0599,0.0559,0.9643,0.968
3.573340,0.0730,0.0606,0.8927,0.898
3.573646,0.0980,0.0337,0.8771,0.883
3.577578,0.0870,0.0567,1.0290,1.034
3.580133,0.0344,0.0643,1.0608,1.063
3.580779,0.0814,0.0515,0.9626,0.967
3.583251,0.1266,0.0391,0.8592,0.869
3.590352,0.0559,0.0335,0.9337,0.936
3.591138,0.0748,0.0616,0.9951,1.000
3.591474,0.0811,0.0645,1.0491,1.054
3.591800,0.1261,0.0511,0.9987,1.008
3.592059,0.1077,0.0222,0.9562,0.963
3.594747,0.0796,0.0476,0.8771,0.882
3.597083,0.0782,0.0599,0.9059,0.911
3.599461,0.0428,0.0572,0.9963,0.999
3.613404,0.0474,0.0762,1.0002,1.004
3.613933,0.1109,0.0327,0.9528,0.960
3.614373,0.1112,0.0506,0.9682,0.976
3.614590,0.0884,0.0628,0.9831,0.989
3.614814,0.0476,0.0581,0.9968,1.000
3.615042,0.0889,0.0525,0.9567,0.962
3.615255,0.0945,0.0349,0.9450,0.950
3.615467,0.0550,0.0379,0.9750,0.977
3.615667,0.0938,0.0696,0.9528,0.960
3.618603,0.0960,0.0650,0.9670,0.974
3.620689,0.1200,0.0581,0.9643,0.973
3.623976,0.0862,0.0454,0.9477,0.953
3.624384,0.1055,0.0472,1.0056,1.012
3.627009,0.0987,0.0550,1.0009,1.007
3.627565,0.0765,0.0650,0.9247,0.930
3.631053,0.1104,0.0359,0.9103,0.918
3.631436,0.1094,0.0364,0.9569,0.964
3.635981,0.0616,0.0432,0.9711,0.974
3.636815,0.0799,0.0633,0.9899,0.995
3.638084,0.0774,0.0728,0.9929,0.999
3.639475,0.0630,0.0469,0.9736,0.977
3.643193,0.1160,0.0513,0.9438,0.952
3.643672,0.0699,0.0506,0.9865,0.990
3.647117,0.0826,0.0518,1.0232,1.028
3.647570,0.0603,0.0420,0.9726,0.975
3.651221,0.1041,0.0423,0.9227,0.930
3.654475,0.1051,0.0645,0.9535,0.961
3.655300,0.0782,0.0755,0.9848,0.991
3.655637,0.0848,0.0616,0.9953,1.001
3.659416,0.0616,0.0393,0.9555,0.958
3.661520,0.1094,0.0362,0.9103,0.918
3.662169,0.1102,0.0537,0.9225,0.931
3.665046,0.0596,0.0628,1.0469,1.050
3.665855,0.0738,0.0511,0.9657,0.970
3.669218,0.0794,0.0506,0.9303,0.935
3.670039,0.0970,0.0474,0.9074,0.914
3.672312,0.0735,0.0591,1.0034,1.008
3.674579,0.0420,0.0547,1.0425,1.045
3.678947,0.1165,0.0535,0.9682,0.977
3.679476,0.0718,0.0322,0.9535,0.957
3.679787,0.1080,0.0726,0.9628,0.972
3.683202,0.0752,0.0525,0.9271,0.932
3.690688,0.0633,0.0684,0.9645,0.969
3.691506,0.0972,0.0369,0.9179,0.924
3.691827,0.0911,0.0643,0.8939,0.901
3.692186,0.0877,0.0410,0.9110,0.916
3.692537,0.1043,0.0591,0.9948,1.002
3.694405,0.0665,0.0423,1.0300,1.033
3.696059,0.0667,0.0625,1.0442,1.048
3.699252,0.0770,0.0459,1.0083,1.012
3.714291,0.0679,0.0547,0.9697,0.974
3.714951,0.0613,0.0430,0.9511,0.954
3.715234,0.0938,0.0608,0.9127,0.920
3.715505,0.1209,0.0577,0.9435,0.953
3.715797,0.1077,0.0396,0.9824,0.989
3.716066,0.0735,0.0425,1.0012,1.005
3.716331,0.1358,0.0633,0.9709,0.982
3.716728,0.0266,0.0916,0.9838,0.988
3.717005,-0.0010,0.0762,0.9811,0.984
3.726413,0.1212,0.0257,0.9179,0.926
3.727280,0.1097,-0.0002,0.8944,0.901
3.727573,0.1033,0.0308,0.9535,0.960
3.727862,0.0782,0.0799,1.0271,1.033
3.728142,0.0943,0.0740,1.0029,1.010
3.728417,0.0836,0.0374,0.9435,0.948
3.731054,0.0801,0.0474,0.9445,0.949
3.731504,0.0530,0.0530,0.9714,0.974
3.739253,0.0511,0.0760,0.9780,0.982
3.740109,0.0344,0.0555,0.9670,0.969
3.740560,0.1116,0.0291,0.9188,0.926
3.740875,0.1283,0.0325,0.9245,0.934
3.743541,0.0486,0.0581,1.0493,1.052
