time,gFx,gFy,gFz,TgF
0.245205,0.0821,-0.0274,0.9154,0.919
0.248355,0.0523,-0.0369,1.0070,1.009
0.249197,0.0222,-0.0220,1.0039,1.004
0.252443,0.0801,-0.0386,0.9530,0.957
0.252776,0.0364,-0.0181,0.9113,0.912
0.258742,0.0279,-0.0210,0.9311,0.932
0.259170,0.0403,-0.0418,0.9186,0.920
0.260369,0.0650,-0.0472,0.9169,0.920
0.261299,0.0909,-0.0643,0.9284,0.935
0.264722,0.0684,-0.0149,0.9833,0.986
0.265041,0.0440,-0.0129,0.9745,0.976
0.268566,0.0005,-0.0464,0.9135,0.915
0.269104,0.0486,-0.0332,0.8978,0.900
0.272229,0.0166,-0.0408,0.9037,0.905
0.273774,0.0357,-0.0528,0.9543,0.956
0.277127,0.0603,-0.0325,0.9591,0.962
0.277544,0.0347,-0.0151,0.9513,0.952
0.280281,0.0293,-0.0379,0.9022,0.903
0.281216,0.0161,-0.0386,0.8758,0.877
0.284382,0.0010,-0.0440,0.9113,0.912
0.284913,0.0364,-0.0398,0.9811,0.983
0.289097,0.0577,-0.0413,0.9479,0.951
0.289487,0.0413,-0.0393,0.9281,0.930
0.292876,0.0242,-0.0186,0.9232,0.924
0.293303,0.0376,-0.0176,0.9159,0.917
0.296767,0.0073,-0.0269,0.8907,0.891
0.298327,0.0403,-0.0403,0.9025,0.904
0.300208,0.0515,-0.0410,0.9076,0.910
0.301078,0.0838,-0.0342,0.9169,0.921
0.304922,0.0371,-0.0330,0.9122,0.914
0.305289,0.0151,-0.0279,0.9169,0.917
0.309264,0.0547,-0.0264,0.9472,0.949
0.309751,0.0770,-0.0173,0.9582,0.961
0.312604,0.0115,-0.0369,0.9484,0.949
0.313372,0.0564,-0.0161,0.9125,0.914
0.316570,0.0533,-0.0227,0.8629,0.865
0.317512,0.0804,-0.0203,0.8824,0.886
0.320142,0.0623,-0.0511,0.9303,0.934
0.321956,0.0804,-0.0188,0.9723,0.976
0.324040,0.0743,-0.0220,0.9719,0.975
0.325262,0.0479,-0.0117,0.9626,0.964
0.329800,0.0235,-0.0259,0.9010,0.902
0.330139,0.0288,-0.0364,0.9662,0.967
0.332365,0.0528,-0.0403,0.9833,0.986
0.333240,0.0840,-0.0134,0.8927,0.897
0.336439,0.0469,-0.0325,0.9010,0.903
0.337556,0.0652,-0.0300,0.9406,0.943
0.340250,0.0862,-0.0481,1.0009,1.006
0.341317,0.0884,-0.0230,1.0007,1.005
0.344401,0.1033,0.0032,0.9931,0.998
0.345526,-0.0088,-0.0029,0.9704,0.970
0.348451,0.0176,-0.0464,0.9372,0.938
0.349401,0.0633,-0.0408,0.9364,0.939
0.352467,0.0574,-0.0322,0.9811,0.983
0.353625,0.0611,-0.0518,1.0483,1.051
0.359266,0.0906,-0.0042,0.9450,0.949
0.359779,0.0447,-0.0076,0.9440,0.945
0.361203,0.0068,-0.0344,1.0319,1.033
0.361593,0.0308,-0.0005,0.9943,0.995
0.366076,0.0430,-0.0288,0.9809,0.982
0.366456,0.0425,-0.0479,0.9560,0.958
0.368315,0.0704,-0.0220,0.9183,0.921
0.370183,0.0403,-0.0501,0.9545,0.957
0.372744,0.0320,-0.0305,0.9887,0.990
0.373248,0.0567,-0.0474,0.9802,0.983
0.376980,0.0723,-0.0257,1.0315,1.034
0.377597,0.0340,-0.0403,1.0451,1.046
0.380784,0.0215,-0.0171,1.0021,1.003
0.381661,0.0269,-0.0230,0.9335,0.934
0.384484,-0.0049,-0.0249,0.9254,0.926
0.385304,0.0354,-0.0425,0.9166,0.918
0.388662,0.0513,-0.0364,0.9516,0.954
0.390397,0.0430,-0.0564,1.0192,1.022
0.392432,0.0838,-0.0257,1.0368,1.041
0.393590,0.0396,-0.0388,0.9806,0.982
0.396499,0.0305,-0.0247,0.9929,0.994
0.398023,0.0281,-0.0166,0.9921,0.993
0.401463,0.0010,-0.0420,1.0043,1.005
0.401799,0.0176,-0.0332,1.0229,1.024
0.404454,0.0948,-0.0181,0.9386,0.944
0.405658,0.0545,-0.0166,0.9154,0.917
0.408929,0.0257,-0.0161,0.9990,0.999
0.410804,0.0799,-0.0134,1.0146,1.018
0.412177,0.0704,-0.0149,1.0007,1.003
0.413358,0.0547,-0.0291,1.0298,1.032
0.416322,-0.0183,-0.0120,0.9530,0.953
0.417229,-0.0845,0.0093,0.9501,0.954
0.421042,-0.0291,-0.0237,0.9960,0.997
0.421384,0.1019,-0.0235,1.0188,1.024
0.424392,0.0748,-0.0337,0.9821,0.986
0.425260,0.0628,-0.0137,0.9562,0.958
0.428522,0.0550,-0.0186,0.9183,0.920
0.429362,0.0936,-0.0572,0.9814,0.987
0.432270,0.0647,-0.0391,1.0334,1.036
0.433211,0.0081,-0.0450,1.0031,1.004
0.436402,0.0403,-0.0161,0.9794,0.980
0.437315,0.0230,-0.0193,0.9621,0.963
0.440945,0.0327,-0.0183,0.9555,0.956
0.441240,0.0315,-0.0408,0.9841,0.985
0.444657,0.0655,-0.0452,1.0097,1.013
0.445887,0.0730,-0.0178,1.0185,1.021
0.448450,0.0193,-0.0210,1.0180,1.018
0.449231,-0.0061,-0.0210,0.9591,0.959
0.452426,0.0450,-0.0252,0.9726,0.974
0.453183,0.0374,-0.0178,0.9643,0.965
0.458250,-0.0078,-0.0335,0.9855,0.986
0.458783,0.0437,-0.0469,1.0007,1.003
0.460608,0.0562,-0.0413,0.9877,0.990
0.461654,0.0613,-0.0191,0.9714,0.973
0.464670,0.0020,-0.0159,0.9535,0.954
0.466338,0.0134,-0.0481,0.9868,0.988
0.468832,0.0557,-0.0430,0.9892,0.992
0.469770,-0.0159,-0.0369,1.0058,1.007
0.473203,-0.0147,-0.0332,1.0349,1.036
0.473789,0.0139,-0.0347,0.9775,0.978
0.476741,-0.0181,-0.0254,0.8981,0.899
0.478095,0.0002,-0.0261,1.0046,1.005
0.480603,-0.0059,-0.0393,1.0129,1.014
0.481818,0.0327,-0.0381,0.9699,0.971
0.484536,0.0322,-0.0410,0.9916,0.993
0.485615,-0.0127,-0.0222,0.9965,0.997
0.488882,-0.0340,-0.0137,0.9667,0.967
0.490576,-0.0076,-0.0467,0.9743,0.975
0.492243,0.0286,-0.0393,0.9523,0.954
0.493629,0.0086,-0.0452,0.9562,0.957
0.496518,0.0154,-0.0342,1.0109,1.012
0.497585,0.0332,-0.0293,0.9789,0.980
0.501166,0.0066,-0.0195,0.9494,0.950
0.501478,-0.0039,-0.0195,0.9745,0.975
0.504315,-0.0042,-0.0406,0.9679,0.969
0.505628,-0.0015,-0.0310,0.9594,0.960
0.508590,-0.0034,-0.0489,0.9618,0.963
0.509505,0.0227,-0.0362,0.9543,0.955
0.512689,-0.0054,-0.0286,0.9555,0.956
0.513536,0.0107,-0.0462,0.9464,0.948
0.516536,-0.0073,-0.0195,0.9325,0.933
0.517504,0.0677,-0.0384,0.9560,0.959
0.520609,-0.0129,-0.0420,0.9704,0.971
0.522061,0.0061,-0.0300,0.9843,0.985
0.524435,0.0147,-0.0462,0.9364,0.938
0.525845,0.0073,-0.0362,0.9604,0.961
0.530043,-0.0193,-0.0391,0.9936,0.995
0.530581,0.0095,-0.0244,0.9472,0.948
0.533576,0.0506,-0.0420,0.9054,0.908
0.534076,0.0293,-0.0266,0.9784,0.979
0.537606,0.0159,-0.0230,1.0271,1.027
0.538126,0.0669,-0.0232,1.0363,1.039
0.541045,0.0110,-0.0173,0.9354,0.936
0.542652,0.0403,-0.0139,0.8925,0.893
0.544849,0.0222,-0.0181,0.8837,0.884
0.546579,0.0098,-0.0479,0.9909,0.992
0.548913,0.0586,-0.0413,0.9643,0.967
0.549902,0.0679,-0.0349,0.9245,0.928
0.554022,0.0530,-0.0291,0.9506,0.953
0.554515,0.0112,-0.0220,0.9511,0.951
0.562134,0.0508,-0.0059,0.9672,0.969
0.563000,-0.0044,-0.0261,0.9865,0.987
0.563364,0.0274,-0.0354,0.9809,0.982
0.563717,0.0139,-0.0344,0.9621,0.963
0.565401,0.0559,-0.0364,0.9604,0.963
0.566005,0.0432,-0.0037,0.9846,0.986
0.569906,0.0274,-0.0220,0.9826,0.983
0.570421,0.0225,-0.0073,0.9892,0.989
0.573788,0.0235,-0.0266,0.9897,0.990
0.574352,0.0166,-0.0327,0.9506,0.951
0.581525,0.0127,-0.0213,0.9460,0.946
0.582424,-0.0017,-0.0418,0.9501,0.951
0.582802,0.0261,-0.0107,0.9369,0.937
0.583103,0.0359,-0.0193,0.9442,0.945
0.585668,0.0117,-0.0254,0.9587,0.959
0.586199,0.0371,-0.0156,0.9919,0.993
0.589188,-0.0164,-0.0249,0.9723,0.973
0.589827,0.0274,-0.0235,0.9577,0.958
0.593358,-0.0308,-0.0171,0.9670,0.968
0.594299,-0.0024,-0.0303,1.0061,1.007
0.597319,-0.0220,-0.0193,0.9621,0.963
0.598021,0.0076,-0.0020,0.9438,0.944
0.601346,-0.0081,-0.0327,0.9362,0.937
0.602015,0.0188,-0.0493,0.9359,0.937
0.605777,0.0679,-0.0484,0.9540,0.958
0.608399,0.0237,-0.0107,0.9938,0.994
0.611008,0.0005,-0.0151,1.0051,1.005
0.611529,-0.0005,-0.0166,0.9719,0.972
0.612942,0.0249,-0.0393,0.9330,0.934
0.614776,0.0281,-0.0239,0.9296,0.930
0.617665,0.0139,-0.0303,0.9762,0.977
0.618222,0.0384,-0.0476,0.9606,0.963
0.621664,0.0423,-0.0464,0.8920,0.894
0.626674,0.0002,-0.0283,0.9457,0.946
0.627593,0.0056,-0.0151,0.9760,0.976
0.627983,0.0095,-0.0320,0.9482,0.949
0.629359,0.0249,-0.0230,0.9340,0.935
0.631203,0.0107,-0.0188,0.9215,0.922
0.632957,0.0117,-0.0401,0.9069,0.908
0.634791,0.0337,-0.0376,0.8983,0.900
0.637272,0.0279,-0.0418,0.9662,0.968
0.639667,0.0181,-0.0530,0.9809,0.982
0.642136,0.0359,-0.0242,0.9653,0.966
0.643007,-0.0046,-0.0076,0.9411,0.941
0.645876,0.0017,-0.0042,0.9330,0.933
0.646408,-0.0176,-0.0305,0.9100,0.911
0.650455,-0.0034,-0.0310,0.9398,0.940
0.650991,0.0342,-0.0359,0.9352,0.937
0.653776,0.0313,-0.0281,0.9376,0.939
0.654288,0.0249,-0.0171,0.9582,0.959
0.657552,-0.0132,-0.0103,0.9464,0.947
0.658407,-0.0178,-0.0059,0.9506,0.951
0.661665,0.0259,-0.0398,0.9469,0.948
0.662208,0.0059,-0.0164,0.9567,0.957
0.665554,0.0046,-0.0161,0.9711,0.971
0.666124,-0.0303,-0.0279,0.9569,0.958
0.669325,0.0227,-0.0022,0.9325,0.933
0.669935,0.0127,-0.0364,0.9081,0.909
0.677326,0.0203,-0.0222,0.9286,0.929
0.678325,0.0232,-0.0325,0.9486,0.949
0.678722,-0.0024,-0.0117,0.9396,0.940
0.679046,0.0183,-0.0213,0.9416,0.942
0.681570,0.0398,-0.0088,0.9533,0.954
0.682244,-0.0044,-0.0420,0.9315,0.932
0.684783,0.0640,-0.0166,0.9452,0.948
0.686699,0.0249,-0.0384,0.9569,0.958
0.699924,0.0056,-0.0210,0.9723,0.973
0.700882,0.0374,-0.0259,0.9237,0.925
0.701272,0.0117,-0.0042,0.9325,0.933
0.701765,0.0107,-0.0352,0.9626,0.963
0.702072,0.0205,0.0022,0.9367,0.937
0.702394,0.0156,-0.0254,0.9484,0.949
0.702700,0.0354,-0.0156,0.9545,0.955
0.703012,0.0305,-0.0156,0.9362,0.937
0.705998,0.0015,-0.0498,0.9655,0.967
0.706585,0.0200,-0.0371,0.9516,0.953
0.709382,0.0171,-0.0200,0.9252,0.926
0.710542,0.0191,-0.0291,0.9711,0.972
0.713135,-0.0164,-0.0208,0.9809,0.981
0.714565,0.0198,-0.0493,0.9552,0.957
0.717125,0.0440,-0.0178,0.9543,0.955
0.718153,-0.0264,-0.0303,1.0285,1.029
0.720901,-0.0161,-0.0261,1.0283,1.029
0.723475,0.0318,-0.0283,0.9435,0.944
0.726126,-0.0325,-0.0342,0.9413,0.942
0.727048,-0.0027,-0.0191,0.9806,0.981
0.729755,0.0305,-0.0332,0.9885,0.989
0.730304,0.0200,-0.0357,0.9951,0.996
0.734077,0.0318,-0.0376,0.9648,0.966
0.734662,0.0076,-0.0300,0.9701,0.971
0.737936,0.0002,-0.0286,1.0092,1.010
0.738519,0.0032,-0.0283,0.9987,0.999
0.741008,0.0107,-0.0169,0.9780,0.978
0.742850,-0.0015,-0.0379,0.9477,0.948
0.746704,0.0523,-0.0264,0.9394,0.941
0.747311,0.0354,-0.0423,0.9528,0.954
0.749523,0.0286,-0.0442,1.0124,1.014
0.750168,0.0205,-0.0283,1.0073,1.008
0.754251,0.0200,-0.0259,0.9938,0.994
0.754764,0.0098,-0.0244,0.9875,0.988
0.760988,-0.0090,-0.0371,0.9569,0.958
0.762004,0.0010,-0.0567,1.0168,1.018
0.762353,0.0330,-0.0457,1.0417,1.043
0.762673,0.0149,-0.0366,1.0212,1.022
0.765599,0.0315,-0.0115,0.9714,0.972
0.766203,0.0298,-0.0154,0.9240,0.925
0.769648,0.0493,-0.0151,0.9369,0.938
0.770457,0.0364,-0.0440,1.0185,1.020
0.780616,0.0142,-0.0555,1.0192,1.021
0.781605,0.0503,-0.0320,0.9894,0.991
0.782025,0.0396,-0.0115,0.9914,0.992
0.782352,0.0203,-0.0056,1.0234,1.024
0.782713,0.0002,-0.0237,0.9601,0.960
0.783143,0.0222,-0.0305,0.9655,0.966
0.785776,0.0359,-0.0242,1.0447,1.046
0.786308,0.0415,-0.0232,1.0285,1.030
0.791221,0.0254,-0.0039,0.9936,0.994
0.792039,0.0117,-0.0129,0.9337,0.934
0.793784,-0.0051,-0.0147,0.9880,0.988
0.794268,0.0125,-0.0327,1.0214,1.022
0.797972,0.0264,-0.0147,0.9990,0.999
0.798511,-0.0337,-0.0252,0.9772,0.978
0.801797,0.0232,-0.0149,0.9645,0.965
0.802306,0.0017,-0.0191,0.9430,0.943
0.805888,-0.0147,-0.0300,0.9904,0.991
0.810227,-0.0349,0.0254,1.0652,1.066
0.811110,-0.1224,0.0359,1.0520,1.060
0.811468,-0.0171,0.0081,0.9919,0.992
0.813667,0.0584,-0.0486,0.9372,0.940
0.814220,0.0738,-0.0435,0.9533,0.957
0.818448,0.0630,-0.0450,0.9577,0.961
0.818983,-0.0335,-0.0169,0.9977,0.998
0.821354,0.0061,-0.0381,0.9875,0.988
0.822731,-0.0081,-0.0232,0.9770,0.977
0.825228,0.0252,-0.0428,0.9880,0.989
0.826417,0.0337,-0.0149,0.9948,0.995
0.830274,0.0198,-0.0291,1.0168,1.017
0.830812,0.0572,-0.0452,0.9697,0.972
0.833296,0.0469,-0.0186,0.9249,0.926
0.835140,0.0024,-0.0489,1.0346,1.036
0.837256,0.0115,-0.0308,1.0591,1.060
0.838931,0.0454,-0.0337,1.0278,1.029
0.841535,0.0227,-0.0274,0.9953,0.996
0.842420,0.0173,-0.0374,0.9606,0.961
0.845690,0.0530,-0.0259,0.9342,0.936
0.846845,0.0337,-0.0581,1.0442,1.046
0.849482,0.0352,-0.0335,0.9999,1.001
0.850624,0.0300,-0.0296,0.9552,0.956
0.853407,0.0362,-0.0440,0.9369,0.939
0.854623,0.0313,-0.0472,0.9704,0.972
0.860576,0.0452,-0.0398,0.9904,0.992
0.861367,-0.0076,-0.0384,0.9997,1.000
0.861815,0.0244,-0.0386,0.9499,0.951
0.862436,-0.0173,-0.0481,0.8922,0.894
0.865197,0.0059,-0.0327,0.9306,0.931
0.866849,-0.0254,-0.0217,0.9948,0.995
0.869237,0.0005,-0.0320,0.9660,0.967
0.870374,0.0418,-0.0528,0.9118,0.914
0.887586,0.0073,-0.0486,0.8881,0.889
0.888600,0.0662,-0.0330,1.0061,1.009
0.889027,0.0134,-0.0247,1.0146,1.015
0.889374,-0.0054,-0.0193,1.0124,1.013
0.889840,0.0100,-0.0249,0.9464,0.947
0.890167,0.0061,-0.0286,0.9259,0.926
0.890475,0.0024,-0.0322,0.9274,0.928
0.890755,0.0227,-0.0151,0.9486,0.949
0.891044,0.0318,-0.0349,0.9401,0.941
0.891345,0.0078,-0.0325,0.9394,0.940
0.893690,0.0457,-0.0376,0.9245,0.926
0.894603,0.0408,-0.0112,0.9589,0.960
0.897249,0.0020,-0.0015,1.0307,1.031
0.899130,0.0147,0.0044,1.0085,1.009
0.901293,-0.0098,-0.0215,0.9042,0.904
0.902445,0.0071,-0.0349,0.9333,0.934
0.905248,0.0340,-0.0186,0.9794,0.980
0.907625,0.0581,-0.0440,1.0141,1.017
0.911445,0.0220,-0.0115,0.9560,0.956
0.911939,0.0105,0.0015,0.9552,0.955
0.914682,0.0542,-0.0208,0.9723,0.974
0.915235,0.0073,-0.0125,0.9418,0.942
0.918653,0.0513,-0.0391,0.9748,0.977
0.919168,0.0430,-0.0415,0.9621,0.964
0.923009,0.0577,-0.0286,0.9286,0.931
0.923501,0.0254,-0.0066,0.9618,0.962
0.925867,0.0386,-0.0022,0.9821,0.983
0.926819,0.0134,-0.0139,0.9372,0.937
0.931415,0.0608,-0.0322,0.9384,0.941
